image,caption
3371279606_c0d0cddab2.jpg,"Two older men are sitting at a table, one of them wearing a tan hat and holding a cello case, while the other is smiling and holding a guitar case."
3371533654_73a12a35a4.jpg,"A rollerblader skates high inside a long tube, whizzing through a tunnel while others watch."
3371567346_b6522efdb8.jpg,"A couple stands near a piano and looks up at a large painting hung on a red wall, which depicts a scene of naked people, as they view the artwork in a gallery."
3371567529_606fa3452b.jpg,"A man in a black wetsuit is surfing along a crashing wave, riding a medium-sized breaking wave on a surfboard, as he catches a white wave in the ocean."
3371887001_44ab0c2f17.jpg,"A man in a dark outfit and sunglasses is riding a mountain bike down a slope in the woods near a stream, engaging in cross-country cycling through a wooded area in the morning."
3372022051_132b8e6233.jpg,"A teenage boy is airborne on his bicycle, performing a stunt through the air near a handrail above an urban walkway, while a cyclist jumps his bicycle in a public park close to a railing and a brick wall, doing tricks on his bicycle."
3372167201_f7f909d480.jpg,"A large man and a large woman are sitting on a park bench, with a bottle of soda between them, while an overweight man makes arm gestures on the bench and a woman watches him, and another woman and man are sitting on opposite ends of a coach outside."
3372214646_cc2ceb182f.jpg,"A group of muzzled greyhounds, some wearing yellow and black striped vests with the number eight, race around a sandy track, with a kangaroo also hopping nearby as many dogs run their fastest down the track."
3372215826_b3e6403b2e.jpg,"A man in a dark hat with long sleeves fires a handgun that emits a bright light at night in a dark area, as depicted in a stop motion picture."
3372251830_baa3665928.jpg,"A girl with brown hair and brown eyes, wearing a green shirt, looks at the camera, stands in front of a huge crowd of indescript faces, and is positioned near escalators, with a redhead woman visible in the background."
3372340429_91c4f4af30.jpg,"Three dogs are playing in the snow, with two smaller dogs and one larger dog running around, while all three are in front of a fence."
3373069977_bc73e9e409.jpg,"Snowboarders are jumping their boards off a mound of snow, performing tricks on a mountain, with three people making snowboard jumps and two of them riding their snowboards high above a snowy ramp."
3373243733_9aba7740ed.jpg,"A person in a black jacket is riding a motorcycle over jagged rocks, performing tricks such as doing wheelies off of a rock and balancing on one wheel while riding their bicycle onto a rock."
3373481779_511937e09d.jpg,"A man is guiding the hockey puck across the ice while an opposing player races towards it, as two hockey players wearing yellow and black uniforms skate on the ice, with two people in hockey uniforms on the ice."
3373544964_c9f1253b7d.jpg,"A boy with glasses is standing on a trampoline outside, looking at his dog, who has an upturned face and is looking into the boy's eyes, while the dog has its tongue out and is looking up at the boy, who is petting his bulldog on the pavement with woods in the background."
3373870185_f79163fa51.jpg,"A white bird with a black beak spreads its wings, soars over the water, and begins to land near the surface, while a black and white bird is also flying overhead, with one bird eventually jumping into the water feet first."
3373946160_1c82d54442.jpg,A large brown and black dog rubs its face in the grass.
3374054694_fa56f29267.jpg,"A woman in a black jacket, wearing a vest and red shirt, is holding her hand up while a large black and white dog, which is jumping up to get something from her, is also jumping for treats, with a brown dog also jumping up at her."
3374223949_90776ba934.jpg,"A little girl in jeans with pigtails is sitting at the top of a red and yellow slide, getting ready to slide down."
3374384485_751f719be4.jpg,"A boy on a bicycle is midair after going off a wooden ramp, with a man also jumping off a ramp in a bike, as a person jumps their bike in the woods in front of trees with no leaves, and another person is making a high jump along a trail in the woods, all taking place in a barren forest."
3374722123_6fe6fef449.jpg,"An older woman in a pink striped shirt is rubbing her chin, with her hand up, and appears to be getting ready to cover her mouth."
3374759363_d6f7a0df41.jpg,"A man wearing sunglasses and glasses is sitting in a black chair, smoking a cigarette at a restaurant."
3375014075_157388f8a9.jpg,"A woman in a red jacket is interacting with a black and brown dog in a woodland clearing, throwing a stick for the dog to fetch, as the dog runs away from her, with another woman in a black and orange jacket also present, and the scene takes place outside by the trees with the dog being a German shepherd."
3375070563_3c290a7991.jpg,"A large white bird, possibly a crane, is flying low near the water, having taken off from it, while a grey and white water bird is also present in the scene."
3375134059_7e9eb2ef01.jpg,"Two beige tan dogs play with one another on the grass, with one dog on the ground and another standing above it, facing each other in a field."
3375534917_62350bd06b.jpg,A group of four people is riding horses on the beach.
3375549004_beee810e60.jpg,"A group of men in orange robes walk in a line, carrying things and holding metal pots, with some wearing yellow shawls and one man wearing sunglasses standing in front of them."
3375843443_8d9b242aa5.jpg,"A lone skateboarder is midair, performing a trick high in the air on a large wooden ramp, with silver graffiti in the background, while a male skateboarder takes advantage of the half pipe, and a man on a skateboard jumps through the air at an indoor ramp."
3375920709_ef7370fa09.jpg,"A grey and white dog is running through the snow, jumping in the snowy ground at the edge of a forest."
3375991133_87d7c40925.jpg,"A group of friends, including five people and many children, are playing in a natural water source, with several people in bathing suits bending down and reaching into the lake's water."
3376014640_ff5b00769f.jpg,"A man stands on a surfboard in the ocean, holding a stick, and is paddling it out into the surf, passing a fellow surfer while using a paddle to navigate through the water."
3376435746_1593d9b243.jpg,"A person in a yellow raincoat stands in a boat going across the water, driving a motorboat next to the beach, with a fisherman motors ahead in his boat, facing the sun, on a secluded beach by the shore."
3376439178_159e4126de.jpg,"A skier, dressed in red, performs a high jump in the air over a snow-covered valley, flying through the air in front of a mountainous landscape near a snowfield and a snow slope."
337647771_3b819feaba.jpg,"A red-brown dog has its head inside a colorful gift bag filled with cloth, playfully investigating the contents, with its face buried in the bag of Christmas presents, while digging its nose to explore the holiday gift bag."
